year,industry,energy,unit,state
1976,manufacturing_pj,16.2,14.3,Northern Territory
1977,manufacturing_pj,16.6,14.3,Northern Territory
1978,manufacturing_pj,16,14.3,Northern Territory
1979,manufacturing_pj,16.3,14.3,Northern Territory
1980,manufacturing_pj,16.8,14.3,Northern Territory
1981,manufacturing_pj,14.3,14.3,Northern Territory
1982,manufacturing_pj,15.2,14.3,Northern Territory
1983,manufacturing_pj,16.4,14.3,Northern Territory
1984,manufacturing_pj,16.4,14.3,Northern Territory
1985,manufacturing_pj,15.5,14.3,Northern Territory
1986,manufacturing_pj,15.1,14.3,Northern Territory
1987,manufacturing_pj,17.3,14.3,Northern Territory
1988,manufacturing_pj,16.7,14.3,Northern Territory
1989,manufacturing_pj,16.3,14.3,Northern Territory
1990,manufacturing_pj,17.9,14.3,Northern Territory
1991,manufacturing_pj,18.9,14.3,Northern Territory
1992,manufacturing_pj,18.9,14.3,Northern Territory
1993,manufacturing_pj,19.2,14.3,Northern Territory
1994,manufacturing_pj,19.7,14.3,Northern Territory
1995,manufacturing_pj,19.8,14.3,Northern Territory
1996,manufacturing_pj,20.6,14.3,Northern Territory
1997,manufacturing_pj,20.1,14.3,Northern Territory
1998,manufacturing_pj,21.4,14.3,Northern Territory
1999,manufacturing_pj,22.2,14.3,Northern Territory
2000,manufacturing_pj,21.8,14.3,Northern Territory
2001,manufacturing_pj,21.7,14.3,Northern Territory
2002,manufacturing_pj,23.012,14.3,Northern Territory
2003,manufacturing_pj,23.051,14.3,Northern Territory
2004,manufacturing_pj,22.227,14.3,Northern Territory
2005,manufacturing_pj,22.058,14.3,Northern Territory
2006,manufacturing_pj,23.289,14.3,Northern Territory
2007,manufacturing_pj,27.135,14.3,Northern Territory
2008,manufacturing_pj,21.475,14.3,Northern Territory
2009,manufacturing_pj,22.964,14.3,Northern Territory
2010,manufacturing_pj,24.043,14.3,Northern Territory
2011,manufacturing_pj,24.244,14.3,Northern Territory
2012,manufacturing_pj,23.207,14.3,Northern Territory
2013,manufacturing_pj,17.914,14.3,Northern Territory
2014,manufacturing_pj,2.364,14.3,Northern Territory
2015,manufacturing_pj,1.219,14.3,Northern Territory
2016,manufacturing_pj,1.165,14.3,Northern Territory
2017,manufacturing_pj,1.128,14.3,Northern Territory
2018,manufacturing_pj,0.493,14.3,Northern Territory
2019,manufacturing_pj,0.442,14.3,Northern Territory
2020,manufacturing_pj,0.342,14.3,Northern Territory
2021,manufacturing_pj,0.286,14.3,Northern Territory
2022,manufacturing_pj,0.255,14.3,Northern Territory
1974,electricity_generation_pj,4.3,4.2,Northern Territory
1975,electricity_generation_pj,4.8,4.2,Northern Territory
1976,electricity_generation_pj,5.2,4.2,Northern Territory
1977,electricity_generation_pj,5.9,4.2,Northern Territory
1978,electricity_generation_pj,5.7,4.2,Northern Territory
1979,electricity_generation_pj,7.3,4.2,Northern Territory
1980,electricity_generation_pj,7.1,4.2,Northern Territory
1981,electricity_generation_pj,7.7,4.2,Northern Territory
1982,electricity_generation_pj,8,4.2,Northern Territory
1983,electricity_generation_pj,8.5,4.2,Northern Territory
1984,electricity_generation_pj,9,4.2,Northern Territory
1985,electricity_generation_pj,9.8,4.2,Northern Territory
1986,electricity_generation_pj,10.5,4.2,Northern Territory
1987,electricity_generation_pj,10.3,4.2,Northern Territory
1988,electricity_generation_pj,10.4,4.2,Northern Territory
1989,electricity_generation_pj,11.4,4.2,Northern Territory
1990,electricity_generation_pj,11.8,4.2,Northern Territory
1991,electricity_generation_pj,11.8,4.2,Northern Territory
1992,electricity_generation_pj,11.5,4.2,Northern Territory
1993,electricity_generation_pj,11.5,4.2,Northern Territory
1994,electricity_generation_pj,12.4,4.2,Northern Territory
1995,electricity_generation_pj,13.9,4.2,Northern Territory
1996,electricity_generation_pj,14.4,4.2,Northern Territory
1997,electricity_generation_pj,14.8,4.2,Northern Territory
1998,electricity_generation_pj,16.5,4.2,Northern Territory
1999,electricity_generation_pj,18.1,4.2,Northern Territory
2000,electricity_generation_pj,15.6,4.2,Northern Territory
2001,electricity_generation_pj,15.8,4.2,Northern Territory
2002,electricity_generation_pj,4.787,4.2,Northern Territory
2003,electricity_generation_pj,6.034,4.2,Northern Territory
2004,electricity_generation_pj,7.037,4.2,Northern Territory
2005,electricity_generation_pj,6.252,4.2,Northern Territory
2006,electricity_generation_pj,5.811,4.2,Northern Territory
2007,electricity_generation_pj,16.193,4.2,Northern Territory
2008,electricity_generation_pj,21.276,4.2,Northern Territory
2009,electricity_generation_pj,23.834,4.2,Northern Territory
2010,electricity_generation_pj,22.368,4.2,Northern Territory
2011,electricity_generation_pj,22.927,4.2,Northern Territory
2012,electricity_generation_pj,22.138,4.2,Northern Territory
2013,electricity_generation_pj,22.893,4.2,Northern Territory
2014,electricity_generation_pj,24.184,4.2,Northern Territory
2015,electricity_generation_pj,23.363,4.2,Northern Territory
2016,electricity_generation_pj,24.48,4.2,Northern Territory
2017,electricity_generation_pj,27.747,4.2,Northern Territory
2018,electricity_generation_pj,33.279,4.2,Northern Territory
2019,electricity_generation_pj,33.079,4.2,Northern Territory
2020,electricity_generation_pj,32.579,4.2,Northern Territory
2021,electricity_generation_pj,31.723,4.2,Northern Territory
2022,electricity_generation_pj,30.307,4.2,Northern Territory
1974,construction_pj,0.7,0.2,Northern Territory
1975,construction_pj,0.3,0.2,Northern Territory
1976,construction_pj,0.3,0.2,Northern Territory
1977,construction_pj,0.3,0.2,Northern Territory
1978,construction_pj,0.4,0.2,Northern Territory
1979,construction_pj,0.4,0.2,Northern Territory
1980,construction_pj,1.4,0.2,Northern Territory
1981,construction_pj,0.4,0.2,Northern Territory
1982,construction_pj,0.8,0.2,Northern Territory
1983,construction_pj,0.9,0.2,Northern Territory
1984,construction_pj,0.9,0.2,Northern Territory
1985,construction_pj,1.3,0.2,Northern Territory
1986,construction_pj,1.2,0.2,Northern Territory
1987,construction_pj,1.1,0.2,Northern Territory
1988,construction_pj,1.2,0.2,Northern Territory
1989,construction_pj,0.9,0.2,Northern Territory
1990,construction_pj,1,0.2,Northern Territory
1991,construction_pj,1,0.2,Northern Territory
1992,construction_pj,0.9,0.2,Northern Territory
1993,construction_pj,0.9,0.2,Northern Territory
1994,construction_pj,0.9,0.2,Northern Territory
1995,construction_pj,0.8,0.2,Northern Territory
1996,construction_pj,0.8,0.2,Northern Territory
1997,construction_pj,0.8,0.2,Northern Territory
1998,construction_pj,0.7,0.2,Northern Territory
1999,construction_pj,0.7,0.2,Northern Territory
2000,construction_pj,0.7,0.2,Northern Territory
2001,construction_pj,0.7,0.2,Northern Territory
2002,construction_pj,0.636,0.2,Northern Territory
2003,construction_pj,0.542,0.2,Northern Territory
2004,construction_pj,0.502,0.2,Northern Territory
2005,construction_pj,0.388,0.2,Northern Territory
2006,construction_pj,0.366,0.2,Northern Territory
2007,construction_pj,0.36,0.2,Northern Territory
2008,construction_pj,0.306,0.2,Northern Territory
2009,construction_pj,0.318,0.2,Northern Territory
2010,construction_pj,0.353,0.2,Northern Territory
2011,construction_pj,0.431,0.2,Northern Territory
2012,construction_pj,0.488,0.2,Northern Territory
2013,construction_pj,0.568,0.2,Northern Territory
2014,construction_pj,0.977,0.2,Northern Territory
2015,construction_pj,0.775,0.2,Northern Territory
2016,construction_pj,0.908,0.2,Northern Territory
2017,construction_pj,0.457,0.2,Northern Territory
2018,construction_pj,0.353,0.2,Northern Territory
2019,construction_pj,0.239,0.2,Northern Territory
2020,construction_pj,0.257,0.2,Northern Territory
2021,construction_pj,0.259,0.2,Northern Territory
2022,construction_pj,0.506,0.2,Northern Territory
1974,transport_pj,8.2,7.6,Northern Territory
1975,transport_pj,6.7,7.6,Northern Territory
1976,transport_pj,7.9,7.6,Northern Territory
1977,transport_pj,8.1,7.6,Northern Territory
1978,transport_pj,8.9,7.6,Northern Territory
1979,transport_pj,10.5,7.6,Northern Territory
1980,transport_pj,9.8,7.6,Northern Territory
1981,transport_pj,10.1,7.6,Northern Territory
1982,transport_pj,10.7,7.6,Northern Territory
1983,transport_pj,11.7,7.6,Northern Territory
1984,transport_pj,12.4,7.6,Northern Territory
1985,transport_pj,13.2,7.6,Northern Territory
1986,transport_pj,14.9,7.6,Northern Territory
1987,transport_pj,14.4,7.6,Northern Territory
1988,transport_pj,14.3,7.6,Northern Territory
1989,transport_pj,14.6,7.6,Northern Territory
1990,transport_pj,15.2,7.6,Northern Territory
1991,transport_pj,16.2,7.6,Northern Territory
1992,transport_pj,16.7,7.6,Northern Territory
1993,transport_pj,17.7,7.6,Northern Territory
1994,transport_pj,19.2,7.6,Northern Territory
1995,transport_pj,21.6,7.6,Northern Territory
1996,transport_pj,21.8,7.6,Northern Territory
1997,transport_pj,22,7.6,Northern Territory
1998,transport_pj,22.1,7.6,Northern Territory
1999,transport_pj,22.4,7.6,Northern Territory
2000,transport_pj,21.9,7.6,Northern Territory
2001,transport_pj,22,7.6,Northern Territory
2002,transport_pj,15.516,7.6,Northern Territory
2003,transport_pj,14.551,7.6,Northern Territory
2004,transport_pj,15.419,7.6,Northern Territory
2005,transport_pj,17.191,7.6,Northern Territory
2006,transport_pj,15.833,7.6,Northern Territory
2007,transport_pj,16.273,7.6,Northern Territory
2008,transport_pj,14.828,7.6,Northern Territory
2009,transport_pj,14.284,7.6,Northern Territory
2010,transport_pj,18.81,7.6,Northern Territory
2011,transport_pj,18.447,7.6,Northern Territory
2012,transport_pj,18.23,7.6,Northern Territory
2013,transport_pj,18.573,7.6,Northern Territory
2014,transport_pj,21.06,7.6,Northern Territory
2015,transport_pj,20.846,7.6,Northern Territory
2016,transport_pj,20.518,7.6,Northern Territory
2017,transport_pj,21.634,7.6,Northern Territory
2018,transport_pj,28.748,7.6,Northern Territory
2019,transport_pj,23.816,7.6,Northern Territory
2020,transport_pj,24.353,7.6,Northern Territory
2021,transport_pj,27.864,7.6,Northern Territory
2022,transport_pj,25.576,7.6,Northern Territory
1974,water_and_waste_b_pj,0.1,0.1,Northern Territory
1975,water_and_waste_b_pj,0.1,0.1,Northern Territory
1976,water_and_waste_b_pj,0.1,0.1,Northern Territory
1977,water_and_waste_b_pj,0.1,0.1,Northern Territory
1978,water_and_waste_b_pj,0.1,0.1,Northern Territory
1979,water_and_waste_b_pj,0.2,0.1,Northern Territory
1980,water_and_waste_b_pj,0.2,0.1,Northern Territory
1981,water_and_waste_b_pj,0.2,0.1,Northern Territory
1982,water_and_waste_b_pj,0.2,0.1,Northern Territory
1983,water_and_waste_b_pj,0.2,0.1,Northern Territory
1984,water_and_waste_b_pj,0.2,0.1,Northern Territory
1985,water_and_waste_b_pj,0.2,0.1,Northern Territory
1986,water_and_waste_b_pj,0.1,0.1,Northern Territory
1987,water_and_waste_b_pj,0.2,0.1,Northern Territory
1988,water_and_waste_b_pj,0.2,0.1,Northern Territory
1989,water_and_waste_b_pj,0.2,0.1,Northern Territory
1990,water_and_waste_b_pj,0.2,0.1,Northern Territory
1991,water_and_waste_b_pj,0.2,0.1,Northern Territory
1992,water_and_waste_b_pj,0.2,0.1,Northern Territory
1993,water_and_waste_b_pj,0.2,0.1,Northern Territory
1994,water_and_waste_b_pj,0.2,0.1,Northern Territory
1995,water_and_waste_b_pj,0.2,0.1,Northern Territory
1996,water_and_waste_b_pj,0.2,0.1,Northern Territory
1997,water_and_waste_b_pj,0.2,0.1,Northern Territory
1998,water_and_waste_b_pj,0.2,0.1,Northern Territory
1999,water_and_waste_b_pj,0.2,0.1,Northern Territory
2000,water_and_waste_b_pj,0.2,0.1,Northern Territory
2001,water_and_waste_b_pj,0.2,0.1,Northern Territory
2002,water_and_waste_b_pj,0.24,0.1,Northern Territory
2003,water_and_waste_b_pj,0.26,0.1,Northern Territory
2004,water_and_waste_b_pj,0.252,0.1,Northern Territory
2005,water_and_waste_b_pj,0.195,0.1,Northern Territory
2006,water_and_waste_b_pj,0.213,0.1,Northern Territory
2007,water_and_waste_b_pj,0.211,0.1,Northern Territory
2008,water_and_waste_b_pj,0.026,0.1,Northern Territory
2009,water_and_waste_b_pj,0.172,0.1,Northern Territory
2010,water_and_waste_b_pj,0.097,0.1,Northern Territory
2011,water_and_waste_b_pj,0.059,0.1,Northern Territory
2012,water_and_waste_b_pj,0.002,0.1,Northern Territory
2013,water_and_waste_b_pj,0.282,0.1,Northern Territory
2014,water_and_waste_b_pj,0.043,0.1,Northern Territory
2015,water_and_waste_b_pj,0.102,0.1,Northern Territory
2016,water_and_waste_b_pj,0.109,0.1,Northern Territory
2017,water_and_waste_b_pj,0.13,0.1,Northern Territory
2018,water_and_waste_b_pj,0.127,0.1,Northern Territory
2019,water_and_waste_b_pj,0.129,0.1,Northern Territory
2020,water_and_waste_b_pj,0.126,0.1,Northern Territory
2021,water_and_waste_b_pj,0.129,0.1,Northern Territory
2022,water_and_waste_b_pj,0.115,0.1,Northern Territory
1974,commercial_and_services_c_pj,1.2,1.2,Northern Territory
1975,commercial_and_services_c_pj,1.2,1.2,Northern Territory
1976,commercial_and_services_c_pj,1.3,1.2,Northern Territory
1977,commercial_and_services_c_pj,1.4,1.2,Northern Territory
1978,commercial_and_services_c_pj,1.5,1.2,Northern Territory
1979,commercial_and_services_c_pj,1.7,1.2,Northern Territory
1980,commercial_and_services_c_pj,1.9,1.2,Northern Territory
1981,commercial_and_services_c_pj,2,1.2,Northern Territory
1982,commercial_and_services_c_pj,2,1.2,Northern Territory
1983,commercial_and_services_c_pj,2,1.2,Northern Territory
1984,commercial_and_services_c_pj,2.1,1.2,Northern Territory
1985,commercial_and_services_c_pj,2.3,1.2,Northern Territory
1986,commercial_and_services_c_pj,2.3,1.2,Northern Territory
1987,commercial_and_services_c_pj,2.5,1.2,Northern Territory
1988,commercial_and_services_c_pj,2.5,1.2,Northern Territory
1989,commercial_and_services_c_pj,2.7,1.2,Northern Territory
1990,commercial_and_services_c_pj,2.8,1.2,Northern Territory
1991,commercial_and_services_c_pj,2.8,1.2,Northern Territory
1992,commercial_and_services_c_pj,2.9,1.2,Northern Territory
1993,commercial_and_services_c_pj,2.9,1.2,Northern Territory
1994,commercial_and_services_c_pj,3.1,1.2,Northern Territory
1995,commercial_and_services_c_pj,3.2,1.2,Northern Territory
1996,commercial_and_services_c_pj,3.4,1.2,Northern Territory
1997,commercial_and_services_c_pj,3.6,1.2,Northern Territory
1998,commercial_and_services_c_pj,3.8,1.2,Northern Territory
1999,commercial_and_services_c_pj,3.8,1.2,Northern Territory
2000,commercial_and_services_c_pj,5.3,1.2,Northern Territory
2001,commercial_and_services_c_pj,5.1,1.2,Northern Territory
2002,commercial_and_services_c_pj,6.197,1.2,Northern Territory
2003,commercial_and_services_c_pj,6.181,1.2,Northern Territory
2004,commercial_and_services_c_pj,6.012,1.2,Northern Territory
2005,commercial_and_services_c_pj,5.987,1.2,Northern Territory
2006,commercial_and_services_c_pj,6.259,1.2,Northern Territory
2007,commercial_and_services_c_pj,6.454,1.2,Northern Territory
2008,commercial_and_services_c_pj,6.952,1.2,Northern Territory
2009,commercial_and_services_c_pj,7.555,1.2,Northern Territory
2010,commercial_and_services_c_pj,6.204,1.2,Northern Territory
2011,commercial_and_services_c_pj,6.635,1.2,Northern Territory
2012,commercial_and_services_c_pj,6.265,1.2,Northern Territory
2013,commercial_and_services_c_pj,9.018,1.2,Northern Territory
2014,commercial_and_services_c_pj,5.944,1.2,Northern Territory
2015,commercial_and_services_c_pj,6.073,1.2,Northern Territory
2016,commercial_and_services_c_pj,6.109,1.2,Northern Territory
2017,commercial_and_services_c_pj,6.039,1.2,Northern Territory
2018,commercial_and_services_c_pj,5.496,1.2,Northern Territory
2019,commercial_and_services_c_pj,4.994,1.2,Northern Territory
2020,commercial_and_services_c_pj,4.958,1.2,Northern Territory
2021,commercial_and_services_c_pj,5.073,1.2,Northern Territory
2022,commercial_and_services_c_pj,5.073,1.2,Northern Territory
1974,residential_pj,1.1,1.1,Northern Territory
1975,residential_pj,1.1,1.1,Northern Territory
1976,residential_pj,1.1,1.1,Northern Territory
1977,residential_pj,1.2,1.1,Northern Territory
1978,residential_pj,1.3,1.1,Northern Territory
1979,residential_pj,1.4,1.1,Northern Territory
1980,residential_pj,1.5,1.1,Northern Territory
1981,residential_pj,1.5,1.1,Northern Territory
1982,residential_pj,1.5,1.1,Northern Territory
1983,residential_pj,1.6,1.1,Northern Territory
1984,residential_pj,1.7,1.1,Northern Territory
1985,residential_pj,1.8,1.1,Northern Territory
1986,residential_pj,1.8,1.1,Northern Territory
1987,residential_pj,1.9,1.1,Northern Territory
1988,residential_pj,2,1.1,Northern Territory
1989,residential_pj,2,1.1,Northern Territory
1990,residential_pj,2,1.1,Northern Territory
1991,residential_pj,2.1,1.1,Northern Territory
1992,residential_pj,2.2,1.1,Northern Territory
1993,residential_pj,2.3,1.1,Northern Territory
1994,residential_pj,2.3,1.1,Northern Territory
1995,residential_pj,2.4,1.1,Northern Territory
1996,residential_pj,2.5,1.1,Northern Territory
1997,residential_pj,2.6,1.1,Northern Territory
1998,residential_pj,2.4,1.1,Northern Territory
1999,residential_pj,2.7,1.1,Northern Territory
2000,residential_pj,2.3,1.1,Northern Territory
2001,residential_pj,2.3,1.1,Northern Territory
2002,residential_pj,2.789,1.1,Northern Territory
2003,residential_pj,2.724,1.1,Northern Territory
2004,residential_pj,2.464,1.1,Northern Territory
2005,residential_pj,2.673,1.1,Northern Territory
2006,residential_pj,2.838,1.1,Northern Territory
2007,residential_pj,2.995,1.1,Northern Territory
2008,residential_pj,3.185,1.1,Northern Territory
2009,residential_pj,3.312,1.1,Northern Territory
2010,residential_pj,2.686,1.1,Northern Territory
2011,residential_pj,2.308,1.1,Northern Territory
2012,residential_pj,2.077,1.1,Northern Territory
2013,residential_pj,2.24,1.1,Northern Territory
2014,residential_pj,2.956,1.1,Northern Territory
2015,residential_pj,3.14,1.1,Northern Territory
2016,residential_pj,3.222,1.1,Northern Territory
2017,residential_pj,3.176,1.1,Northern Territory
2018,residential_pj,3.446,1.1,Northern Territory
2019,residential_pj,3.567,1.1,Northern Territory
2020,residential_pj,3.76,1.1,Northern Territory
2021,residential_pj,4.075,1.1,Northern Territory
2022,residential_pj,3.915,1.1,Northern Territory
1974,other_d_pj,0.6,0.6,Northern Territory
1975,other_d_pj,0.5,0.6,Northern Territory
1976,other_d_pj,0.4,0.6,Northern Territory
1977,other_d_pj,0.4,0.6,Northern Territory
1978,other_d_pj,0.4,0.6,Northern Territory
1979,other_d_pj,0.5,0.6,Northern Territory
1980,other_d_pj,0.7,0.6,Northern Territory
1981,other_d_pj,0.6,0.6,Northern Territory
1982,other_d_pj,0.6,0.6,Northern Territory
1983,other_d_pj,0.7,0.6,Northern Territory
1984,other_d_pj,0.8,0.6,Northern Territory
1985,other_d_pj,0.8,0.6,Northern Territory
1986,other_d_pj,0.8,0.6,Northern Territory
1987,other_d_pj,0.9,0.6,Northern Territory
1988,other_d_pj,0.7,0.6,Northern Territory
1989,other_d_pj,0.6,0.6,Northern Territory
1990,other_d_pj,0.6,0.6,Northern Territory
1991,other_d_pj,0.7,0.6,Northern Territory
1992,other_d_pj,0.7,0.6,Northern Territory
1993,other_d_pj,0.6,0.6,Northern Territory
1994,other_d_pj,0.8,0.6,Northern Territory
1995,other_d_pj,1,0.6,Northern Territory
1996,other_d_pj,1.4,0.6,Northern Territory
1997,other_d_pj,0.8,0.6,Northern Territory
1998,other_d_pj,1,0.6,Northern Territory
1999,other_d_pj,1,0.6,Northern Territory
2000,other_d_pj,0.9,0.6,Northern Territory
2001,other_d_pj,0.7,0.6,Northern Territory
2002,other_d_pj,0.8,0.6,Northern Territory
2003,other_d_pj,0.5,0.6,Northern Territory
2004,other_d_pj,0.5,0.6,Northern Territory
2005,other_d_pj,0.635,0.6,Northern Territory
2006,other_d_pj,0.605,0.6,Northern Territory
2007,other_d_pj,0.779,0.6,Northern Territory
2008,other_d_pj,0.66,0.6,Northern Territory
2009,other_d_pj,0.448,0.6,Northern Territory
2010,other_d_pj,0.561,0.6,Northern Territory
2011,other_d_pj,0.416,0.6,Northern Territory
2012,other_d_pj,0.456,0.6,Northern Territory
2013,other_d_pj,0.338,0.6,Northern Territory
2014,other_d_pj,0.294,0.6,Northern Territory
2015,other_d_pj,0.284,0.6,Northern Territory
2016,other_d_pj,0.233,0.6,Northern Territory
2017,other_d_pj,0.191,0.6,Northern Territory
2018,other_d_pj,0.129,0.6,Northern Territory
2019,other_d_pj,0.179,0.6,Northern Territory
2020,other_d_pj,0.152,0.6,Northern Territory
2021,other_d_pj,0.139,0.6,Northern Territory
2022,other_d_pj,0.149,0.6,Northern Territory
1974,total_pj,32.8,30.1,Northern Territory
1975,total_pj,31.2,30.1,Northern Territory
1976,total_pj,33.6,30.1,Northern Territory
1977,total_pj,35.1,30.1,Northern Territory
1978,total_pj,35.7,30.1,Northern Territory
1979,total_pj,40,30.1,Northern Territory
1980,total_pj,41.3,30.1,Northern Territory
1981,total_pj,38.6,30.1,Northern Territory
1982,total_pj,40.8,30.1,Northern Territory
1983,total_pj,43.8,30.1,Northern Territory
1984,total_pj,45.8,30.1,Northern Territory
1985,total_pj,47,30.1,Northern Territory
1986,total_pj,49.3,30.1,Northern Territory
1987,total_pj,51.1,30.1,Northern Territory
1988,total_pj,51,30.1,Northern Territory
1989,total_pj,52.5,30.1,Northern Territory
1990,total_pj,55,30.1,Northern Territory
1991,total_pj,56.9,30.1,Northern Territory
1992,total_pj,57.2,30.1,Northern Territory
1993,total_pj,58.5,30.1,Northern Territory
1994,total_pj,61.8,30.1,Northern Territory
1995,total_pj,67,30.1,Northern Territory
1996,total_pj,69.7,30.1,Northern Territory
1997,total_pj,70.4,30.1,Northern Territory
1998,total_pj,73.2,30.1,Northern Territory
1999,total_pj,76.4,30.1,Northern Territory
2000,total_pj,73.2,30.1,Northern Territory
2001,total_pj,73.4,30.1,Northern Territory
2002,total_pj,56.783,30.1,Northern Territory
2003,total_pj,58.655,30.1,Northern Territory
2004,total_pj,61.536,30.1,Northern Territory
2005,total_pj,72.998,30.1,Northern Territory
2006,total_pj,82.787,30.1,Northern Territory
2007,total_pj,95.995,30.1,Northern Territory
2008,total_pj,95.044,30.1,Northern Territory
